"id","name","code","executive","employee","worker"
occupation_type_employee_219021,"INGENIERO CIVIL, MECANICA/SUELOS",219021,True,True,False,
occupation_type_employee_219022,"INGENIERO CIVIL, TRABAJOS MARITIMOS",219022,True,True,False,
occupation_type_employee_219023,"INGENIERO, CANALES Y PUERTOS",219023,True,True,False,
occupation_type_employee_219024,"INGENIERO, HIDRAULICO",219024,True,True,False,
occupation_type_employee_219025,"INGENIERO, HIDROLOGIA",219025,True,True,False,
occupation_type_employee_219026,"INGENIERO, IRRIGACION",219026,True,True,False,
occupation_type_employee_219027,"INGENIERO, SANITARIO",219027,True,True,False,
occupation_type_employee_221001,ELECTROTECNICO SUPERIOR,221001,True,True,False,
occupation_type_employee_221002,INGENIERO ELECTRICISTA,221002,True,True,False,
occupation_type_employee_221003,"INGENIERO ELECTRICISTA, ALTO VOLTAJE",221003,True,True,False,
occupation_type_employee_221004,"INGENIERO ELECTRICISTA, EQUIPO ELECTROMECANICO",221004,True,True,False,
occupation_type_employee_221005,"INGENIERO ELECTRICISTA, EQUIPO ELECTROMECANICO DE BAJA POTE",221005,True,True,False,
occupation_type_employee_221006,"INGENIERO ELECTRICISTA, ILUMINACION",221006,True,True,False,
occupation_type_employee_221007,"INGENIERO ELECTRICISTA, LINEAS ELECTRICAS",221007,True,True,False,
occupation_type_employee_221008,"INGENIERO ELECTRICISTA, PRODUCCION DE ENERGIA",221008,True,True,False,
occupation_type_employee_221009,"INGENIERO ELECTRICISTA, PRODUCCION DE ENERGIA ELECTRICA",221009,True,True,False,
occupation_type_employee_221010,"INGENIERO ELECTRICISTA, TRACCION ELECTRICA",221010,True,True,False,
occupation_type_employee_221011,"INGENIERO ELECTRICISTA, TRANSPORTE DE CORRIENTE ELECTRICA",221011,True,True,False,
occupation_type_employee_221012,"INGENIERO ELECTRICISTA, TRANSPORTE Y DISTRIBUCION ENERGIA",221012,True,True,False,
occupation_type_employee_221013,TECNOLOGO ELECTRICIDAD,221013,True,True,False,
occupation_type_employee_221014,"INGENIERO ELECTRONICO, CONSTRUCCION DE COMPUTADORAS",221014,True,True,False,
occupation_type_employee_221015,INGENIERO DE ORDENADORES ELECTRONICOS,221015,True,True,False,
occupation_type_employee_221016,INGENIERO DE CONTROLES INDUSTRIALES Y ELECTRONICA,221016,True,True,False,
occupation_type_employee_221017,"INGENIERO ELECTRONICO, SEMICONDUCTORES",221017,True,True,False,
occupation_type_employee_221018,INGENIERO DE CALCULADORAS ELECTRONICAS,221018,True,True,False,
occupation_type_employee_221019,INGENIERO ELECTRONICO,221019,True,True,False,
occupation_type_employee_221020,INGENIERO TELECOMUNICACIONES,221020,True,True,False,
occupation_type_employee_221021,INGENIERO TELECOMUNICACIONES/RADAR,221021,True,True,False,
occupation_type_employee_221022,INGENIERO TELECOMUNICACIONES/RADIO,221022,True,True,False,
occupation_type_employee_221023,INGENIERO TELECOMUNICACIONES/SISTEMAS DE SEÐALES,221023,True,True,False,
occupation_type_employee_221024,INGENIERO TELECOMUNICACIONES/TELEFONOS,221024,True,True,False,
occupation_type_employee_221025,INGENIERO TELECOMUNICACIONES/TELEGRAFOS,221025,True,True,False,
occupation_type_employee_221026,INGENIERO TELECOMUNICACIONES/TELEVISION,221026,True,True,False,
occupation_type_employee_222001,INGENIERO MECANICO,222001,True,True,False,
occupation_type_employee_222002,"INGENIERO MECANICO, AERONAUTICA",222002,True,True,False,
occupation_type_employee_222003,"INGENIERO MECANICO, AGRICULTURA (ING. AGRICOLA)",222003,True,True,False,
occupation_type_employee_222004,"INGENIERO MECANICO, AUTOMOTORES",222004,True,True,False,
occupation_type_employee_222005,"INGENIERO MECANICO, AUTOMOVILES",222005,True,True,False,
occupation_type_employee_222006,"INGENIERO MECANICO, CALEFACCION, VENTILACION Y REFRIGERACIO",222006,True,True,False,
occupation_type_employee_222007,"INGENIERO MECANICO, CLIMATIZACION",222007,True,True,False,
occupation_type_employee_222008,"INGENIERO MECANICO, CONSTRUCCION NAVAL",222008,True,True,False,
occupation_type_employee_222009,"INGENIERO MECANICO, ENERGIA NUCLEAR",222009,True,True,False,
occupation_type_employee_222010,INGENIERO MECANICO Y ELECTRICISTA,222010,True,True,False,
occupation_type_employee_222011,"INGENIERO MECANICO, MAQUINARIA Y HERRAMIENTAS INDUSTRIALES",222011,True,True,False,
occupation_type_employee_222012,"INGENIERO MECANICO, MOTORES A REACCION",222012,True,True,False,
occupation_type_employee_222013,"INGENIERO MECANICO, MOTORES DIESEL Y/O PROPULSION A CHORRO",222013,True,True,False,
occupation_type_employee_222014,"INGENIERO MECANICO, MOTORES DE COMBUSTION INTERNA",222014,True,True,False,
occupation_type_employee_222015,"INGENIERO MECANICO, MOTORES MARINOS",222015,True,True,False,
occupation_type_employee_222016,"INGENIERO MECANICO, MOTORES/EQUIPO PARA BARCOS",222016,True,True,False,
occupation_type_employee_222017,"INGENIERO MECANICO, MOTORES/EXCEPTO LOS MARINOS",222017,True,True,False,
occupation_type_employee_222018,"INGENIERO MECANICO, MOTORES/LOCOMOTORAS A VAPOR",222018,True,True,False,
occupation_type_employee_222019,"INGENIERO MECANICO, DE FLUIDOS",222019,True,True,False,
occupation_type_employee_222020,"INGENIERO MECANICO, TURBINAS DE GAS",222020,True,True,False,
occupation_type_employee_222021,"INGENIERO, CALEFACCION, VENTILACION Y REFRIGERACION",222021,True,True,False,
occupation_type_employee_222022,"INGENIERO, CLIMATIZACION",222022,True,True,False,
occupation_type_employee_222023,"INGENIERO, CONSTRUCCION AERONAUTICA",222023,True,True,False,
occupation_type_employee_222024,"INGENIERO, CONSTRUCCION DE AUTOMOVILES",222024,True,True,False,
occupation_type_employee_222025,"INGENIERO, CONSTRUCCION NAVAL",222025,True,True,False,
occupation_type_employee_222026,"INGENIERO, FRIO INDUSTRIAL",222026,True,True,False,
occupation_type_employee_222027,"INGENIERO, MAQUINARIA Y HERRAMIENTAS INDUSTRIALES",222027,True,True,False,
occupation_type_employee_223001,INGENIERO BIOQUIMICO INDUSTRIAL,223001,True,True,False,
occupation_type_employee_223002,INGENIERO QUIMICO EN INDUSTRIA QUIMICA,223002,True,True,False,
occupation_type_employee_223003,"INGENIERO QUIMICO, ALIMENTOS Y BEBIDAS",223003,True,True,False,
occupation_type_employee_223004,"INGENIERO QUIMICO, ANTIBIOTICOS",223004,True,True,False,
occupation_type_employee_223005,"INGENIERO QUIMICO, EXPLOSIVOS",223005,True,True,False,
occupation_type_employee_223006,"INGENIERO QUIMICO, CARBURANTES/REFINERIA DE PETROLEO",223006,True,True,False,
occupation_type_employee_223007,"INGENIERO QUIMICO, CAUCHO",223007,True,True,False,
occupation_type_employee_223008,"INGENIERO QUIMICO, COLORES Y PINTURAS",223008,True,True,False,
occupation_type_employee_223009,"INGENIERO QUIMICO, FABRICACION",223009,True,True,False,
occupation_type_employee_223010,"INGENIERO QUIMICO, FIBRAS TEXTILES (ING. TEXTIL)",223010,True,True,False,
occupation_type_employee_223011,"INGENIERO QUIMICO, GAS/PRODUCCION Y DISTRIBUCION",223011,True,True,False,
occupation_type_employee_223012,"INGENIERO QUIMICO, MATERIAL PLASTICO",223012,True,True,False,
occupation_type_employee_223013,"INGENIERO QUIMICO, PAPEL",223013,True,True,False,
occupation_type_employee_223014,"INGENIERO QUIMICO, PERFUMISTA",223014,True,True,False,
occupation_type_employee_223015,"INGENIERO QUIMICO, PETROLEO Y GAS NATURAL",223015,True,True,False,
occupation_type_employee_223016,"INGENIERO QUIMICO, TECNOLOGIA DE LOS COMBUSTIBLES",223016,True,True,False,
occupation_type_employee_223017,"INGENIERO QUIMICO, OTROS",223017,True,True,False,
occupation_type_employee_223018,"INGENIERO, PETROQUIMICO",223018,True,True,False,
occupation_type_employee_224001,INGENIERO METALURGICO,224001,True,True,False,
occupation_type_employee_224002,"INGENIERO METALURGICO, MINERALES RADIACTIVOS Y FUNDICION",224002,True,True,False,
occupation_type_employee_224003,"INGENIERO METALURGICO, PRODUCCION Y AFINO/METALES",224003,True,True,False,
occupation_type_employee_224004,"INGENIERO METALURGICO, TRATAMIENTO DE LOS METALES",224004,True,True,False,
occupation_type_employee_224005,"INGENIERO, METALURGICO/OTROS",224005,True,True,False,
occupation_type_employee_225001,"INGENIERO, MINAS",225001,True,True,False,
occupation_type_employee_225002,"INGENIERO, MINAS/CARBON",225002,True,True,False,
occupation_type_employee_225003,"INGENIERO, MINAS/MINERALES METALICOS",225003,True,True,False,
occupation_type_employee_225004,"INGENIERO, MINAS/MINERALES NO METALICOS",225004,True,True,False,
occupation_type_employee_225005,"INGENIERO, MINAS/PETROLEO Y GAS NATURAL",225005,True,True,False,
occupation_type_employee_225006,"INGENIERO, PERFORACION/POZOS DE PETROLEO Y DE GAS",225006,True,True,False,
occupation_type_employee_225007,"INGENIERO, SIDERURGICO",225007,True,True,False,
occupation_type_employee_225008,"INGENIERO DE MINAS, OTROS",225008,True,True,False,
occupation_type_employee_226001,AGRIMENSOR,226001,True,True,False,
occupation_type_employee_226002,"AGRIMENSOR, AEROFOTOGRAFO",226002,True,True,False,
occupation_type_employee_226003,"AGRIMENSOR, MARINA",226003,True,True,False,
occupation_type_employee_226004,"AGRIMENSOR, GEODESICO",226004,True,True,False,
occupation_type_employee_226005,"AGRIMENSOR, HIDROGRAFICO",226005,True,True,False,
occupation_type_employee_226006,"AGRIMENSOR, MINAS",226006,True,True,False,
occupation_type_employee_226007,"AGRIMENSOR, TOPOGRAFIA",226007,True,True,False,
occupation_type_employee_226008,"AGRIMENSOR, TOPOGRAFIA AEREA",226008,True,True,False,
occupation_type_employee_226009,CARTOGRAFO,226009,True,True,False,
occupation_type_employee_226010,"CARTOGRAFO, MARINA",226010,True,True,False,
occupation_type_employee_226011,FOTOGRAMETRISTA Y AEROFOTOGRAMETISTA,226011,True,True,False,
occupation_type_employee_226012,"TOPOGRAFO, FOTOGEOMETRIA",226012,True,True,False,
occupation_type_employee_226013,"TOPOGRAFO, HIDROGRAFICO",226013,True,True,False,
occupation_type_employee_226014,"TOPOGRAFO, (SUELOS)",226014,True,True,False,
occupation_type_employee_227001,"INGENIERO, ADMINISTRATIVO",227001,True,True,False,
occupation_type_employee_227002,"INGENIERO, SISTEMAS/EXCEPTO INFORMATICOS",227002,True,True,False,
occupation_type_employee_227003,"CREADOR, SISTEMAS/EXCEPTO INFORMATICOS",227003,True,True,False,
occupation_type_employee_227004,"INGENIERO CONSULTOR, ORGANIZACION INDUSTRIAL",227004,True,True,False,
occupation_type_employee_227005,INGENIERO INDUSTRIAL,227005,True,True,False,
occupation_type_employee_227006,"INGENIERO INDUSTRIAL, HIGIENE Y SEGURIDAD INDUSTRIAL",227006,True,True,False,
occupation_type_employee_227007,"INGENIERO, ORGANIZACION DE ESTUDIO DE TIEMPOS Y MOVIMIENTOS",227007,True,True,False,
occupation_type_employee_227008,"INGENIERO, ORGANIZACION INDUSTRIAL",227008,True,True,False,
occupation_type_employee_227009,"INGENIERO, ORGANIZACION Y METODOS",227009,True,True,False,
occupation_type_employee_227010,"INGENIERO, ORGANIZACION CALCULO DE COSTOS",227010,True,True,False,
occupation_type_employee_227011,"INGENIERO, ORGANIZACION Y PLANIFICACION DE EMPRESAS",227011,True,True,False,
occupation_type_employee_228001,INGENIERO PESQUERO,228001,True,True,False,
occupation_type_employee_229001,"INGENIERO, CUERO Y CALZADO",229001,True,True,False,
occupation_type_employee_229002,"INGENIERO, CERAMICA Y VIDRIOS",229002,True,True,False,
occupation_type_employee_229003,"INGENIERO, CONTROL DE CALIDAD",229003,True,True,False,
occupation_type_employee_229004,"INGENIERO, INDUSTRIAS ALIMENTARIAS",229004,True,True,False,
occupation_type_employee_229005,"INGENIERO, INDUSTRIAS DE PAPEL",229005,True,True,False,
occupation_type_employee_229006,"INGENIERO, MEDIO AMBIENTE",229006,True,True,False,
occupation_type_employee_229007,"INGENIERO, PRODUCCION",229007,True,True,False,
occupation_type_employee_229008,"INGENIERO, PLANIFICADOR DE TRAFICO",229008,True,True,False,
occupation_type_employee_229009,"INGENIERO, TOPOGRAFO",229009,True,True,False,
occupation_type_employee_229010,"INGENIERO, DE VUELO",229010,True,True,False,
occupation_type_employee_229011,INGENIERO (NO CLASIFICADO EN OTRAS CLASIFICACIONES),229011,True,True,False,
occupation_type_employee_231001,BACTERIOLOGO,231001,True,True,False,
occupation_type_employee_231002,"BACTERIOLOGO, AGRICULTURA",231002,True,True,False,
occupation_type_employee_231003,"BACTERIOLOGO, ALIMENTACION",231003,True,True,False,
occupation_type_employee_231004,"BACTERIOLOGO, FARMACIA",231004,True,True,False,
occupation_type_employee_231005,"BACTERIOLOGO, INDUSTRIA",231005,True,True,False,
occupation_type_employee_231006,"BACTERIOLOGO, INDUSTRIA, LACTEAS",231006,True,True,False,
occupation_type_employee_231007,"BACTERIOLOGO, MEDICINA",231007,True,True,False,
occupation_type_employee_231008,"BACTERIOLOGO, MEDICINA/VETERINARIA",231008,True,True,False,
occupation_type_employee_231009,"BACTERIOLOGO, PESCA",231009,True,True,False,
occupation_type_employee_231010,"BACTERIOLOGO, SUELOS",231010,True,True,False,
occupation_type_employee_231011,BIOLOGO,231011,True,True,False,
occupation_type_employee_231012,BIOLOGO MOLECULAR,231012,True,True,False,
occupation_type_employee_231013,"BIOLOGO, FAUNA DE AGUA DULCE",231013,True,True,False,
occupation_type_employee_231014,"BIOLOGO, FAUNA MARINA",231014,True,True,False,
occupation_type_employee_231015,"BIOLOGO, GENETICA",231015,True,True,False,
occupation_type_employee_231016,"BIOLOGO, HIDROBIOLOGIA",231016,True,True,False,
occupation_type_employee_231017,BOTANICO,231017,True,True,False,
occupation_type_employee_231018,"BOTANICO, ECOLOGIA",231018,True,True,False,
occupation_type_employee_231019,"BOTANICO, ECONOMISTA",231019,True,True,False,
occupation_type_employee_231020,"BOTANICO, GENETICA",231020,True,True,False,
occupation_type_employee_231021,"BOTANICO, HISTOLOGIA",231021,True,True,False,
occupation_type_employee_231022,"BOTANICO, MICOLOGIA",231022,True,True,False,
occupation_type_employee_231023,"BOTANICO, SUELOS",231023,True,True,False,
occupation_type_employee_231024,"BOTANICO, TAXONOMIA",231024,True,True,False,
occupation_type_employee_231025,CITOLOGO,231025,True,True,False,
occupation_type_employee_231026,"CITOLOGO, BOTANICA",231026,True,True,False,
occupation_type_employee_231027,"CITOLOGO, ZOOLOGIA",231027,True,True,False,
occupation_type_employee_231028,ECOLOGISTA,231028,True,True,False,
occupation_type_employee_231029,"ECOLOGISTA, BOTANICA",231029,True,True,False,
occupation_type_employee_231030,"ECOLOGISTA, ZOOLOGIA",231030,True,True,False,
occupation_type_employee_231031,EMBRIOLOGO,231031,True,True,False,
occupation_type_employee_231032,ENTOMOLOGO,231032,True,True,False,
occupation_type_employee_231033,GENETISTA,231033,True,True,False,
occupation_type_employee_231034,"GENETISTA, BOTANICA",231034,True,True,False,
occupation_type_employee_231035,"GENETISTA, ZOOLOGO",231035,True,True,False,
occupation_type_employee_231036,HIDROBIOLOGO,231036,True,True,False,
occupation_type_employee_231037,HISTOLOGO,231037,True,True,False,
occupation_type_employee_231038,"HISTOLOGO, ANIMALES",231038,True,True,False,
occupation_type_employee_231039,"HISTOLOGO, PLANTAS",231039,True,True,False,
occupation_type_employee_231040,ICTIOLOGO,231040,True,True,False,
occupation_type_employee_231041,MICOLOGO,231041,True,True,False,
occupation_type_employee_231042,MICROBIOLOGO,231042,True,True,False,
occupation_type_employee_231043,ORNITOLOGO,231043,True,True,False,
occupation_type_employee_231044,PARASITOLOGO,231044,True,True,False,
occupation_type_employee_231045,PISCICULTOR DE LAS CIENCIAS BIOLOGICAS,231045,True,True,False,
occupation_type_employee_231046,TAXONOMISTA,231046,True,True,False,
occupation_type_employee_231047,"TAXONOMISTA, ANIMALES",231047,True,True,False,
occupation_type_employee_231048,"TAXONOMISTA, PLANTAS",231048,True,True,False,
occupation_type_employee_231049,ZOOLOGO,231049,True,True,False,
occupation_type_employee_231050,"ZOOLOGO, EMBRIOLOGIA",231050,True,True,False,
occupation_type_employee_231051,"ZOOLOGO, ENTOMOLOGIA",231051,True,True,False,
occupation_type_employee_231052,"ZOOLOGO, HISTOLOGIA",231052,True,True,False,
occupation_type_employee_231053,"ZOOLOGO, ICTIOLOGIA",231053,True,True,False,
occupation_type_employee_231054,"ZOOLOGO, MAMALOGISTA",231054,True,True,False,
occupation_type_employee_231055,"ZOOLOGO, ORNITOLOGIA",231055,True,True,False,
occupation_type_employee_231056,"ZOOLOGO, PARASITOLOGIA",231056,True,True,False,
occupation_type_employee_231057,"ZOOLOGO, PISCICULTURA",231057,True,True,False,
occupation_type_employee_231058,"ZOOLOGO, TAXONOMIA",231058,True,True,False,
occupation_type_employee_232001,ANATOMISTA,232001,True,True,False,
occupation_type_employee_232002,BIOFISICO,232002,True,True,False,
occupation_type_employee_232003,BIOQUIMICO,232003,True,True,False,
occupation_type_employee_232004,EPIDEMIOLOGO,232004,True,True,False,
occupation_type_employee_232005,FARMACOLOGO,232005,True,True,False,
occupation_type_employee_232006,FISIOLOGO,232006,True,True,False,
occupation_type_employee_232007,"FISIOLOGO, ANIMALES",232007,True,True,False,
occupation_type_employee_232008,"FISIOLOGO, ENDOCRINOLOGIA",232008,True,True,False,
occupation_type_employee_232009,"FISIOLOGO, EPIDEMIOLOGIA",232009,True,True,False,
occupation_type_employee_232010,"FISIOLOGO, OTROS",232010,True,True,False,
occupation_type_employee_232011,HISTOPATOLOGO,232011,True,True,False,
occupation_type_employee_232012,NEUROPATOLOGO,232012,True,True,False,
occupation_type_employee_233001,BROMATOLOGOS,233001,True,True,False,
occupation_type_employee_233002,DIETISTAS-NUTRICIONISTAS,233002,True,True,False,
occupation_type_employee_234001,AGROLOGO,234001,True,True,False,
occupation_type_employee_234002,AGRONOMO,234002,True,True,False,
occupation_type_employee_234003,"AGRONOMO, ARBORICULTOR",234003,True,True,False,
occupation_type_employee_234004,"AGRONOMO, CONSERVACION DE LA NATURALEZA",234004,True,True,False,
occupation_type_employee_234005,"AGRONOMO, ECOLOGO",234005,True,True,False,
occupation_type_employee_234006,"AGRONOMO, EDAFOLOGIA",234006,True,True,False,
occupation_type_employee_234007,"AGRONOMO, FLORICULTOR",234007,True,True,False,
occupation_type_employee_234008,"AGRONOMO, HORTICULTURA",234008,True,True,False,
occupation_type_employee_234009,"AGRONOMO, OLEICULTOR",234009,True,True,False,
occupation_type_employee_234010,"AGRONOMO, SILVICULTURA",234010,True,True,False,
occupation_type_employee_234011,INGENIERO AGROINDUSTRIAL,234011,True,True,False,
occupation_type_employee_234012,INGENIERO AGRONOMO,234012,True,True,False,
occupation_type_employee_234013,INGENIERO EDAFOLOGO,234013,True,True,False,
occupation_type_employee_234014,INGENIERO FORESTAL,234014,True,True,False,
occupation_type_employee_234015,ZOOTECNICO (INCLUYE INGENIEROS),234015,True,True,False,
occupation_type_employee_235001,ALIENISTA,235001,True,True,False,
occupation_type_employee_235002,ALOPATA,235002,True,True,False,
